Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
3304,purple_binder_early_childhood.csv, Ferguson CPC,1420 N Hudson Avenue ,60610,5348580,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center
3305,purple_binder_early_childhood.csv, Hansberry,4055 W Arthington Street ,60624,5346931,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center
3306,purple_binder_early_childhood.csv, Herzl CPC,1401 S Hamlin Avenue ,60623,5341751,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center
3307,purple_binder_early_childhood.csv, Overton,4935 S Indiana Avenue ,60615,5351811,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center
3308,purple_binder_early_childhood.csv, Parker,328 W 69th Street ,60621,5353853,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center
3309,purple_binder_early_childhood.csv, Von Humboldt,1345 N Rockwell Street ,60622,5344668,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center
3310,purple_binder_early_childhood.csv, Wheatley,902 E 133rd Place ,60627,5355718,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center
3311,purple_binder_early_childhood.csv, Carole Robertson Center For Learning,3701 W Ogden Avenue ,60623,5228400,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3312,purple_binder_early_childhood.csv, Carole Robertson Center For Learning,2929 W 19th Street ,60623,5211600,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3313,purple_binder_early_childhood.csv, Catholic Charities Chicago - Chicago Lawn,3001 W 59th Street ,60629,9251085,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3314,purple_binder_early_childhood.csv, Centers for New Horizons - Altgeld,941 E 132nd Street ,60627,4683055,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3315,purple_binder_early_childhood.csv, Diversey Day Care,3003 W Touhy Avenue ,60647,3427777,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3316,purple_binder_early_childhood.csv, El Hogar Del Nino,1718 S Loomis Street ,60608,5639796,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3317,purple_binder_early_childhood.csv, Erie Neighborhood House,1347 W Erie Street ,60642,6663430,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3318,purple_binder_early_childhood.csv, Firman Community Services - Early Beginnings,4705 S State Street ,60609,,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3319,purple_binder_early_childhood.csv, First Start Children's Academy,4753 W Washington Boulevard ,60644,3794928,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3320,purple_binder_early_childhood.csv, Gads Hill Center - Sinai Community Institute,2653 W Ogden Avenue ,60608,5211196,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3321,purple_binder_early_childhood.csv, Hektoen Institute,1900 W Polk Street ,60612,8646560,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3322,purple_binder_early_childhood.csv, Henry Booth House - Allison's Infant & Toddler Center,234 E 114th Street ,60628,8404502,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3323,purple_binder_early_childhood.csv, Marcy Newberry Association,1073 W Maxwell Street ,60608,8297555,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3324,purple_binder_early_childhood.csv, Marcy Newberry Association,1312 S Racine Avenue ,60608,7466024,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3325,purple_binder_early_childhood.csv, North Avenue Day Nursery,2001 W Pierce Street ,60622,3424499,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3326,purple_binder_early_childhood.csv, North Avenue Day Nursery,4339 W McLean Avenue ,60639,,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3327,purple_binder_early_childhood.csv, Precious Infants & Tots Learning Center,624 E 47th Street ,60653,2682685,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3328,purple_binder_early_childhood.csv, Rachel's Learning Center #1,3430 W Roosevelt Road ,60624,5330444,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3329,purple_binder_early_childhood.csv, Rachel's Learning Center #2,5242 W North Avenue ,60639,2371444,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3330,purple_binder_early_childhood.csv, Salvation Army,1631 E 71st Street ,60649,4937500,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3331,purple_binder_early_childhood.csv, Whiz Kids Nursery Center,518 W 103rd Street ,60628,2339445,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3332,purple_binder_early_childhood.csv, YMCA Garfield,7 N Homan Avenue ,60624,2653900,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3333,purple_binder_early_childhood.csv, YMCA Marshall,3250 W Adams Street ,60624,2650145,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3334,purple_binder_early_childhood.csv, YMCA North Lawndale,3449 W Arthington Street ,60624,6380773,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
3335,purple_binder_early_childhood.csv, C.C.C. Learning Center,219 S Dearborn Street ,60605,3538687,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care
3336,purple_binder_early_childhood.csv, Haymarket Center,932 W. Washington Blvd ,60607,2267984,,,,,,,,,,,,,,,,,,,,,,,,,,Early Head Start
